"","word","PC_length","PC_freq","PC_distinctiveness"
"138","droom",-0.0734245998862171,0.849562896435762,-0.300351464784608
"139","druk",-0.772313809444127,1.31004512751104,0.0893056487739971
"141","drukte",-0.222931785082483,-0.325584727447172,-0.121569894617529
"142","duik",-1.1697883239199,-1.26237991054405,1.182799564984
"143","duim",-1.39391837216042,-0.384608174474043,-0.107267736639864
"145","economie",0.372501583336844,-0.0797493349981325,-0.554933718415911
"146","eenheid",-0.414025553477131,0.415814495264792,-0.987174451069504
"147","eeuw",-1.6605809281561,0.542908022437038,-0.74296252884663
"148","effect",-0.655576614866538,0.342683494547035,-1.06563548325469
"150","eigenaar",0.176114090434105,0.511438970510279,-0.616771647396182
"151","eigenschap",1.12878243444711,-0.280064421160344,-0.337000305626097
"152","eis",-1.47361807676973,-0.205966407540561,0.794248668475966
"155","emotie",-0.311511415520199,-0.257399159749833,-0.511802489061673
"157","enthousiasme",2.20681489586982,-0.352118606826056,0.247999722853571
"158","entree",-0.919977643246273,-1.22847917279427,-0.864412849103334
"159","erkenning",0.622081234624136,-0.649061486559206,-0.178184870458962
"160","exemplaar",1.15093420312916,-0.171192574965925,-0.32464625090415
"161","expansie",NA,NA,NA
"162","extreem",0.0833194208590648,-0.234639599118141,-0.617321320270262
"163","fabriek",-0.160652788737009,0.215313986506707,-0.85632254717234
"164","factor",-0.394723025097396,-0.33784507309015,-0.806544219751094
"165","feit",-0.922753469917515,0.842708932422248,0.433423991376293
"166","felicitatie",NA,NA,NA
"167","filosofie",0.949014195656695,-0.0126999182894412,-0.29709348642744
"168","financiën",NA,NA,NA
"169","firma",-1.00881561825141,-0.339586526155342,-1.06478167437213
"170","flauwvallen",1.16369513192258,-1.16429298066097,-0.128242524951985
"176","formatie",0.497396407990303,-0.866852978370059,-0.425391194224918
"177","fortuin",-0.235804171427717,-0.234483106844929,-0.717233838018361
"178","fout",-0.908171554324595,0.9389817839877,0.647482252601666
"180","functie",-0.0275514084823429,0.33147531096875,-0.690938985849189
"182","gat",-0.364982320573212,0.282807750627471,2.96656963920002
"183","gebaar",-0.458292653109352,-0.0714928922213703,-0.342304674457422
"184","gebied",-0.286353380547107,1.05627967348502,-0.429539345327055
"190","geest",-0.494004452518246,1.00603940893006,0.353223667375286
"191","gelach",-0.795051743199235,-0.975605081957029,-0.747705770322562
"192","geld",-0.677028196639438,1.80138525104323,0.10540832647972
"193","gelegenheid",2.1288202375627,0.631395310476272,0.0364905410565988
"194","geluid",-0.265352392527413,0.833457286820017,-0.22072769071735
"196","gemak",-0.880369325861358,0.165532698556025,-0.937513786233401
"198","genezing",0.266401917816707,-0.555065366827593,-0.571112055293563
"199","genot",-0.897407322607779,-0.385146864695528,-0.716780468270718
"203","gereedschap",1.61148565920279,-0.0538229336155555,-0.160898329557351
"204","gerucht",0.124954820596043,-0.197907496719825,0.178054249171458
"205","geschil",-0.388904228530324,-1.44392937420519,-0.652208114352962
"212","gevoel",-0.349815762903282,1.43464169819981,-0.746351153235933
"216","geweer",-0.060192391425251,0.556631756699521,-0.110428537919523
"220","gezondheid",1.54893399353491,0.563663152016692,-0.139302261706655
"226","gips",-1.34694300225776,-1.45177656533261,-0.0633675454230725
"229","glas",-0.862893944266733,0.797475094511654,0.0290539772311452
"235","god",-0.699343867075152,1.5900742412763,1.38931493111717
"239","grafiek",-0.427051319645406,-1.77071812514676,-0.531746432282381
"240","gras",-0.83156715242158,0.037300807125009,0.507048127514883
"242","grens",-0.769076497272691,0.639879620432871,-0.922201117680331
"250","haat",-0.0844042832028438,0.488027085514588,3.19729832084243
"252","harmonie",0.290161851603992,-0.414537362586228,-0.589127236505849
"255","heft",-1.18771584651802,-1.66686908907115,0.574058503941981
"256","hek",-0.474670982783014,-0.39690515132931,3.07089622882306
"257","hel",-0.0161529320970685,0.027528285144382,4.21872084575513
"259","hemel",-0.531970230800072,1.07207207533992,-0.407772753637498
"260","herinnering",1.76873372029965,0.666946621706769,-0.259207828852173
"261","hinder",NA,NA,NA
"264","hoed",-0.500543834225305,-0.0139190687739577,2.20396993035618
"266","hoeveelheid",1.43173068138957,0.254657154989013,-0.314869562900516
"272","huishouden",1.04437177573676,-0.536002636642953,-0.297338514074288
"273","hulp",-0.840555585429546,1.30579260190464,-0.0617634037992353
"274","huur",-1.11402518114694,-0.208890170795207,0.706181923824292
"275","ideaal",-0.679228530657144,-0.0934153003568759,-0.936640860797422
"279","incident",0.5723476281434,-0.196291594667407,-0.504896348700274
"280","indruk",-0.276828310532941,1.03033875534773,-1.04447670431455
"281","informatie",1.92639422482732,1.39554622769629,-0.213876486091112
"282","inhoud",-0.621288004729564,-0.00737175641228563,-0.837284094644758
"283","inkomen",0.285555692421535,-0.185000936885442,-0.17645112323405
"284","inspanning",1.09990717741332,-0.359388503504445,-0.324272615796151
"285","interieur",1.07888206280436,-1.17153228580137,-0.013513641864711
"286","invloed",-0.0516008307494681,0.718275935992322,-0.924667501942974
"287","item",-1.68862174664641,-1.93627395811881,-0.636560066053036
"292","juffrouw",-0.181793524035599,0.503204481605027,-0.908600275646599
"293","junior",-0.579095705888036,-0.562508643992218,-0.83501147443545
"296","kamp",-0.973238102406944,0.19092488583848,0.107959451481405
"298","katoen",-0.827407642244814,-0.858164337789311,-0.799319698786159
"299","kelder",-0.147419580430701,0.277420625369541,-0.194606612116807
"300","kennis",-0.495904716874722,1.02928689513991,-0.96191204549336
"301","kern",-1.28374671798615,-0.283720307423206,-0.588890291501363
"302","keten",-0.197673212278881,-1.20436785369622,1.63720690555578
"305","kind",-0.16981507915579,1.77612571389453,1.36269381028534
"306","kip",-0.682333273054184,-0.110978726471682,2.37115708990685
"309","klant",-0.423732949186103,0.329049907870841,0.25475932817422
"310","klap",-0.458762174004572,0.112122402739535,1.55035699284338
"321","knuffel",-0.198822486959088,-0.965698150231211,-0.0530755335581416
"323","koelkast",0.264531856305407,-0.223114049639675,-0.603996939993299
"325","kogel",-0.707308646261974,0.340142700398721,-0.468173754307069
"328","komedie",-0.270013835264687,-0.79830013778542,-0.537591656550028
"329","koninkrijk",1.43049960674833,0.0824311225874329,-0.153008684637567
"333","kosten",0.359053645885858,0.623476085926382,0.962227334659247
"340","kus",-0.777442092441832,-0.0877611008666924,2.17660733049036
"341","kwaliteit",0.940669121182558,0.251824052040332,-0.484994936918293
"342","kwestie",-0.0262664885006327,0.652073312942521,-0.723210172037446
"345","landschap",0.868225247217088,-0.31039315159099,-0.416728719943265
"348","laster",-0.38372315288493,-1.55687039485251,0.109774601569365
"352","leiding",-0.35940352128862,0.693773977697587,-0.942593764642643
"355","letsel",-0.587594338663966,-1.27804653596827,-0.562749114802397
"356","leven",0.786158083652796,2.11511124332905,2.60657376798028
"359","levering",0.250466831322454,-0.894903196557619,-0.335417719085901
"360","lichaam",-0.249751199573978,1.5572846450848,-1.12876508807523
"363","lift",-0.940572458282823,0.384520683756347,0.173776501015549
"364","links",-0.559393195483737,0.822401470399441,-0.378211976901891
"365","loon",-0.824214068502455,-0.281964399279649,1.4614122997729
"370","lus",-1.02101093869366,-1.94942132749031,2.32200033162327
"371","maat",0.0207392434454796,0.131291467125282,3.61356818903554
"372","maatje",-0.597796039481052,-0.492469433209291,0.538068599574071
"373","machine",0.237323151567103,0.490901430898344,-0.598063808404166
"375","magie",-1.23007190380289,-0.133192063871723,-0.921193656888388
"377","mandaat",-0.455720649495305,-1.7773351429869,-0.607780738056725
"378","manipulatie",2.09030660252874,-0.993941687038012,0.159487873875391
"379","mars",-0.739867520078513,-0.397422668618386,1.07794599083451
"380","massa",-1.13009323923409,-0.124184584961422,-0.857146459768643
"381","massage",-0.189847269642244,-0.902077950099638,-0.223844531375023
"382","meerderheid",1.654084946687,-0.15179973232899,-0.15821716738982
"383","meester",0.0526076262968739,0.707045056323656,-0.50689535993233
"386","methode",0.00287512353003355,0.108513370253067,-0.474682171764833
"389","minuut",-0.5450491980365,0.930398690518502,-1.06142910974246
"390","misdrijf",0.253928030265873,-0.339313511147433,-0.590612565972297
"391","mislukking",1.05865796864926,-0.408852105783049,-0.312439620090401
"392","mist",-0.503687906587258,-0.106171775769057,1.69730450069501
"396","moment",-0.179351740374447,1.80758858035207,-1.13859753826981
"398","mond",-0.330198707258622,1.20727107984192,1.31072390886734
"404","muziek",-0.5729571997172,1.13288886627208,-1.15858693277751
"405","mythe",-1.00572064410603,-0.727615580005123,-0.129906512220442
"406","nacht",-0.256744874610223,1.38888779735927,0.836383479281722
"411","nederlaag",0.785937045248166,-0.615415702695455,-0.372483356175392
"412","neef",-1.09077271736514,0.104908157103773,0.580306447551935
"413","neiging",-0.503196759203134,-0.434382445598884,-0.887173154737887
"414","neus",-1.22646469450817,0.761989959025466,-0.213681605490779
"416","nieuwsgierigheid",3.74512068459143,0.0398666553504651,0.564003609001441
"417","niveau",-0.8591949411303,0.490147816908126,-1.00052304789955
"418","noodgeval",0.746873167676943,-0.360997480528148,-0.391388257325635
"419","nul",-1.57877652972671,-0.393587496568439,0.069746302096341
"420","object",-0.447690248698416,-0.240092284327385,-0.889032582428041
"422","omzoming",NA,NA,NA
"423","onafhankelijkheid",4.82138270421143,-0.266344790047775,1.00050342005763
"425","onder",-0.220105957158888,2.19590683396618,-0.25561867966002
"426","onderscheid",1.72091105534428,-0.299414704998209,0.0445051071693228
"427","onderwijs",1.03702134288025,0.232165772772512,-0.300116869935282
"428","onderzoek",1.22465719796916,1.45243629108183,-0.254416645673148
"429","ondeugd",-0.445016981761015,-1.66674494845508,-0.62054055608343
"434","ontharder",NA,NA,NA
"435","ontwikkeling",2.34186773966002,0.602930026299042,-0.0691275986580582
"436","oog",-1.08142334121389,1.07168166092753,1.12579400814168
"437","oorsprong",0.613215361623243,-0.437843663798913,-0.315458033436488
"439","oorzaak",-0.401854121223057,0.331890129929305,-0.980735844117439
"440","oosten",-0.435771422825294,0.0483618133461523,-0.240478310612071
"442","openbaar",0.519624255019905,0.443218901023437,-0.432666363665407
"443","opening",-0.152801290060003,-0.162460938337725,-0.62067320926864
"444","oplossing",0.71440233655153,0.863335545686951,-0.661517125586675
"445","opwinding",0.88441159420872,0.00114735490701257,-0.450532570336404
"448","overeenkomst",2.62180321880842,0.524251187575938,0.244174226753981
"449","overhemd",0.625857712745215,-0.317859048731859,-0.38406646319012
"450","overwinning",1.67813689078279,0.338866462934052,-0.211343181956371
"451","paar",-0.205852864524003,1.61608604151358,2.12737597590077
"453","palpatie",NA,NA,NA
"454","papier",-0.615324493724315,0.666135442383504,-1.10473421729706
"456","pels",-1.21457199624393,-2.26327915476063,0.674178368520146
"457","personeel",0.934467981299864,0.447789525761087,-0.503587277884953
"463","pistool",-0.128493479302556,0.768203513883648,-0.917028614250456
"464","plaats",-0.149996992716936,1.83551895821369,-0.457891342191553
"466","plan",-0.88042382738877,1.22245127409075,-0.209673561750887
"469","platform",0.470713067036238,-1.0256134924463,-0.405065302679613
"470","plicht",-0.453652507980537,0.26941244286499,-0.368152175634514
"471","plug",-1.60284760057603,-2.21145176150383,-0.297629446022391
"473","poeder",-0.523215485226125,-0.82501722224224,0.0243136655764885
"474","poëzie",NA,NA,NA
"475","poging",-0.626602913650503,0.551152260541213,-1.09131149063829
"476","pond",-0.697376728458258,-0.202929527234001,1.15098394691964
"478","president",1.28195983564341,1.02006872227989,-0.466002888737249
"479","prijs",-0.898994056602751,0.97274320678933,-0.688738916760918
"481","primair",NA,NA,NA
"482","prins",-0.823944975286607,0.457380258824184,-0.940213533435415
"483","probleem",0.625857353455374,2.01076192175257,-0.887836529137391
"484","productie",NA,NA,NA
"485","promotie",0.549140298604465,-0.236653118032546,-0.497029922996871
"486","proportie",1.01244819412005,-1.71009534911828,0.0513974677308899
"489","pupil",-1.16355870185704,-1.42670995529988,-0.930208635287842
"491","raad",-0.0229257453296143,0.615431656501215,3.14721553866508
"492","race",-0.149637958105202,-0.626625062866275,0.212259890985096
"493","raket",-0.818810417542203,-0.463879670569065,-0.369281516124668
"494","rand",-0.279218882253251,-0.00123722642090758,2.02033672668106
"499","reflectie",0.724308493626943,-1.23743288514576,-0.21855405126447
"500","rekening",0.558373092144589,1.0296180296729,-0.579251290346132
"501","relatie",0.408813550070802,1.16663307780797,-0.495169538721033
"502","republiek",0.848717873637051,-0.269552698668435,-0.417716254641707
"503","reus",-1.28936588933584,-0.772275261672711,0.393566576136449
"505","richting",0.294217170788911,1.07207779271057,-0.692548160938851
"506","riem",-1.28293478040974,-0.368175814222338,0.234522318091491
"512","rok",-0.409611307160918,-0.905222211037042,3.43666112269272
"513","rol",-0.604953055925892,0.535422072542818,2.12166788700869
"520","rots",-0.990469041480224,-0.218725310961911,0.233372116208921
"522","route",-0.936318666282978,-0.251300551318332,-0.0805322607003229
"530","ruzie",-1.07302340455215,0.638313564197981,-0.942956330545191
"532","schade",-0.375871891292277,0.347756798410975,-0.189867715454688
"534","schatting",0.269068234497026,-1.05623679077735,-0.231694178614645
"537","schelp",-0.520916164086777,-1.53475046883223,0.293934866730328
"543","schok",-0.754905097976226,-0.288766216297696,0.336370072537915
"544","school",-0.421390677643406,1.49243509423712,-0.251026320024501
"546","schoonheid",0.907859218206222,0.670732443021125,-0.548400212034329
"551","schrift",-0.0997486208789081,-0.68525736974514,-0.260575407970745
"553","schuld",-0.124466339433562,1.23443105812463,0.0775627752788337
"555","seconde",0.23539927072466,0.43023213931977,-0.591558568299005
"556","selectie",0.287876226905826,-0.72066021463056,-0.440539640184148
"557","sergeant",0.65245003735441,0.412318912359313,-0.579482692669342
"558","sierlijkheid",NA,NA,NA
"559","sirene",-0.502019548227237,-0.940183993177467,-0.610865953494795
"561","situatie",0.909040291677991,1.35304646633268,-0.516967788887174
"563","slavernij",0.785428768651144,-0.536707507220931,-0.380344122878077
"568","snee",-1.4051075466778,-1.18372153290463,0.363617677571288
"570","socialist",0.756724590605163,-1.22494198690282,-0.306637426511276
"575","soort",-0.273801186244954,1.56217875720818,0.668089261670082
"576","spanning",0.124144413676647,0.392301570514046,-0.795214753305477
"577","spier",-1.02095614908779,-0.854476729421793,-0.205111371389454
"580","spons",-1.09576188911433,-1.40195063020376,-0.663471718189367
"581","spoor",-0.751752234374262,0.537521694307628,-0.0725671043939794
"583","stad",-0.398453711690872,1.47258364309374,0.978789741407918
"587","stem",-0.711472492638106,1.09800710636733,0.254191078638189
"589","sterkte",0.147681807622731,-0.441544059952269,-0.290680445843581
"590","sterven",0.630191996518299,1.42822270910706,0.0388959049772723
"592","stijfheid",NA,NA,NA
"593","stijgen",0.0381295134702392,0.0311923948287348,-0.309946178837096
"596","stoel",-0.523970264832526,0.744657696211371,0.393521623678021
"597","stof",-0.94118581696479,0.387306293235507,0.0107368159461475
"601","stop",-0.574890974605083,0.506586117295957,1.33105015483975
"605","streling",0.125499097881101,-2.03192740938136,-0.200843551469142
"606","student",0.207554197804712,0.25973875585984,-0.569906377794588
"607","stuk",-0.711026891501175,1.39652475722624,0.151878896179209
"608","substituut",NA,NA,NA
"609","succes",-0.285770522848833,1.17470017487939,-1.0574675845082
"611","symbool",-0.166830187267467,0.127745080799846,-0.846424854393876
"613","talent",-0.377287293106213,0.349966723050318,-0.842097045167063
"614","tante",-0.733553655308685,0.763610937419668,-0.859156826124752
"615","team",-1.46303047825554,0.453775295750404,-0.541652326895868
"617","tegenstand",1.56485975681082,-0.872043186526075,-0.0443228274291766
"618","tekst",-0.835139472876207,0.338568036352062,-0.962427701378203
"619","telefoon",0.571910382719145,1.32934096086733,-0.611579340696746
"620","telefoontje",NA,NA,NA
"622","terug",-0.572786335181304,2.36579217402972,-1.20933794616717
"623","tevredenheid",2.35554203545943,-0.935841659830318,0.235584978724234
"624","thema",-1.31402837691682,-0.511220820044208,-1.14972588801392
"625","theorie",-0.370309944582431,0.631644017410598,-1.01599033686432
"627","tikje",-0.721299346376491,-0.998834451721641,0.147703719930766
"630","titel",-0.816943139139038,0.150146997999924,-0.783757912740911
"631","toelating",0.436045482912522,-1.02741670138681,-0.426039094050202
"632","toename",-0.340756788208493,-1.20449066690086,-0.684178019848357
"633","toestemming",1.43774096627612,0.746078717543398,-0.365047702309453
"634","toevoeging",0.691201282307683,-1.14405354491045,-0.330742013148511
"635","tractor",-0.0130567195599079,-1.29714924670436,-0.296003437643236
"637","trekker",-0.118894108645704,-0.321205367232923,-0.329926256369714
"638","trend",NA,NA,NA
"640","trots",-0.71077573113993,1.03996796212612,-0.854258994390691
"641","type",-0.882082238265963,0.540767585024437,-0.549002111185414
"642","uitrusting",1.02936456154531,-0.404995149544267,-0.30796071216748
"643","uitvinding",1.02727450948404,-0.573085771577064,-0.290848221546269
"644","uitwisseling",1.75638584793147,-1.00289937202734,0.035989534686397
"645","uitzicht",0.0813274449827164,0.265333927682246,-0.775381661948259
"646","uur",-1.43584914843738,1.61419165726811,0.0175966118457319
"648","vacuüm",NA,NA,NA
"650","veiligheid",1.35994797848306,0.658555892872,0.0462931550344258
"651","vel",-0.675173418022732,-0.856264593367168,2.67079237013262
"652","venster",0.107185954228621,-0.598053248768111,-0.467388328662578
"653","verbeelding",1.66399246722251,0.0564804637073565,-0.180713312284874
"654","verf",-1.09897118860047,-0.249680177858844,-0.025905989873457
"655","vergadering",2.05002639362418,0.772387136920145,-0.16362268488979
"656","verhoor",-0.0418556100611229,-0.52856481536336,-0.0867947133660063
"657","verhulling",NA,NA,NA
"658","verklaring",1.58687984681481,1.03905695255387,-0.310854449647118
"660","verleden",1.22779253571388,1.05640237312216,0.572464417672806
"661","verloving",0.779156311588055,-0.875351068132722,-0.146310741963558
"662","vermindering",2.3396738748921,-1.23216014184945,0.267854915689419
"664","verpleger",1.04729493819717,-1.13310619636939,-0.0121661331594378
"665","verscheidenheid",3.40482308778245,-0.981096474171072,0.596652282105982
"668","vertrouwen",1.4251602060827,1.49591615072884,-0.247450238243109
"669","verzameling",1.92486974403454,-0.181632764076173,-0.0472634976476808
"673","vijl",NA,NA,NA
"674","vilt",-0.961319403884639,-2.59078256804093,1.63303872219682
"675","vinden",0.406513670796263,2.31023435562923,0.142901839460759
"677","vlees",-0.8937940023455,0.712829126989359,-0.546027149773765
"680","vliegtuig",0.694316343267089,0.949182574262826,-0.666932164053682
"681","vloeistof",0.793687650040765,-0.527689509892961,-0.382579074809661
"683","voet",-0.450307137330311,0.627597543239681,1.90523172999749
"684","voeten",NA,NA,NA
"685","volume",-0.594239386164796,-1.07398735567818,-0.78108666554491
"687","vondst",-0.55145786154502,-0.791368101402262,-0.816507882134324
"688","voorbereiding",2.43740404281754,-0.0946264275670983,0.110873899677234
"689","voordeel",0.286895177938621,0.439991835059683,-0.347567930340807
"690","voornemen",0.964961140502072,-1.12970247643615,0.246301957717409
"691","voorziening",NA,NA,NA
"692","vorm",-0.993012853333543,0.909177432557382,-0.476136741523847
"693","vraag",-0.456654740365918,1.87761032527266,0.0245131141721623
"695","vreemdeling",1.64127730618303,-0.00512917503515439,-0.170745381582771
"696","vriend",-0.368411466637291,1.92576023686985,-0.991610762808278
"697","vrijheid",0.196725934462889,0.960398667577247,-0.864239558543669
"698","vrijwilliger",2.25195725727646,-0.388461802373782,0.443147886106163
"700","waarde",-0.0589859163663724,0.544159396567859,0.452438891334505
"701","wacht",-0.181245428152971,1.23289441968684,1.37305280308129
"702","wachten",0.796498124320647,1.78101453388055,0.980948281636292
"703","wantrouwen",1.14704521135283,-0.670069549037729,-0.020555449751235
"708","weer",0.301097516468248,2.16750606546662,2.49344518430185
"710","weerstand",0.866063364115675,-0.172525403067997,-0.43011021355061
"712","welkom",-0.254235181858385,0.96794260980541,-0.725392961097198
"713","welzijn",-0.243921264529532,-0.407928251859748,-0.779973485989723
"714","werk",-0.633029938035521,1.99410301197885,0.0698339982958073
"715","westen",0.283608281670476,0.294377237622951,0.926218363015742
"716","wiel",-1.13603903086964,-0.764526553459892,0.801565794897925
"718","wind",-0.112759390324742,0.447334110304874,2.28248231491879
"721","worp",-1.36223159861224,-1.05198995868401,-0.254704570926958
"722","wrok",-1.31402882407568,-1.05640982519016,-0.180752713615842
"723","zaad",-0.860283626815593,-0.729565721445177,1.49410528400659
"725","zaken",NA,NA,NA
"728","zee",-1.02327999399305,0.497205678084644,1.72542275968798
"729","zeep",-1.30703897348186,-0.436002008768809,0.236289402396826
"731","zeer",0.0507148237642045,1.25899247194499,2.26443515913101
"733","zenuw",-1.3634444404044,-0.972662987062706,-1.09533297688816
"735","zicht",-0.38153521164308,-0.109348645717782,1.33291181648283
"736","ziekte",-0.410532916544037,0.672667198775587,-0.542408412211191
"737","zijde",-0.680132108298768,0.177506638108543,0.241047356492344
"743","zus",-1.32832806913177,0.317585279245823,0.517717729542801
